YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
2006,3,14,5.84,6.37,0.7,279.05,104.44,113.32,13.2,0.28,1.41,1.92,10.59,1.01,5.8,12.34,9.54,15.5,5.96,4.09,54.62,0.0,101.21,2.7,3.69,133.88,3.83,5.97,134.56
2006,3,15,6.12,6.38,0.73,282.15,109.55,114.19,13.83,0.28,1.4,2.0,12.68,2.02,7.35,13.19,14.17,19.81,5.64,4.46,52.75,0.0,101.09,2.81,2.4,208.31,3.88,3.89,209.38
2006,3,16,5.26,6.01,0.62,318.48,97.02,109.99,12.19,0.25,1.27,2.24,16.8,3.49,10.15,16.01,16.38,26.01,9.62,5.0,45.31,0.0,100.73,3.2,2.1,178.06,4.59,4.84,178.75
2006,3,17,5.78,5.99,0.68,308.16,105.7,109.77,13.1,0.25,1.24,3.11,15.14,9.26,12.2,15.56,11.82,22.19,10.37,7.39,72.75,0.0,100.59,4.2,3.84,63.31,5.91,4.34,62.75
2006,3,18,4.76,6.05,0.55,342.63,87.52,109.51,11.17,0.22,1.1,1.86,17.67,7.64,12.65,16.67,17.4,27.6,10.2,6.71,60.06,0.01,100.24,2.74,3.83,150.25,4.27,7.84,152.56
2006,3,19,4.39,5.68,0.51,342.55,81.21,103.05,9.86,0.21,1.06,3.07,17.21,6.94,12.07,17.03,9.28,22.19,12.91,6.47,53.81,0.01,100.06,4.2,2.69,146.0,6.38,6.05,145.19
2006,3,20,5.41,5.89,0.62,328.34,100.73,109.54,12.55,0.27,1.38,3.33,15.32,11.14,13.23,16.06,9.31,20.42,11.1,8.3,78.06,0.0,100.64,4.41,2.67,86.12,5.91,3.01,86.75
2006,3,21,4.42,5.9,0.5,370.36,84.11,109.95,10.61,0.24,1.23,2.2,20.01,10.75,15.38,18.91,16.35,28.96,12.61,8.12,62.06,0.03,100.0,3.09,4.23,157.0,4.52,5.7,157.62
2006,3,22,5.64,6.01,0.64,330.49,103.18,109.84,12.68,0.27,1.34,2.58,17.71,8.23,12.97,17.69,8.58,21.64,13.06,6.84,55.0,0.86,100.01,3.6,3.32,278.31,5.36,4.68,277.88
2006,3,23,6.18,6.66,0.7,310.48,113.38,122.13,14.49,0.27,1.38,2.17,16.65,5.51,11.08,17.15,9.88,21.72,11.83,5.68,49.94,0.0,100.85,3.05,3.83,275.88,4.59,7.54,276.25
2006,3,24,6.33,6.67,0.71,311.45,115.66,121.84,14.77,0.3,1.52,3.11,18.09,5.29,11.69,17.66,13.22,24.95,11.73,5.62,45.25,0.0,100.92,4.48,4.04,252.62,6.42,4.66,252.75
2006,3,25,6.13,6.47,0.68,320.34,112.97,119.23,14.27,0.3,1.46,2.27,17.98,9.73,13.85,18.56,9.7,23.52,13.82,7.51,60.88,0.0,101.12,3.19,3.02,68.94,4.75,6.1,67.31
2006,3,26,6.6,6.73,0.73,316.64,122.45,125.38,15.66,0.32,1.57,1.98,17.26,9.62,13.44,18.23,9.74,22.44,12.7,7.45,63.56,0.0,101.64,2.66,2.59,68.56,3.62,4.53,66.69
2006,3,27,6.39,6.74,0.7,320.73,118.44,124.84,15.07,0.34,1.72,2.3,18.42,9.18,13.8,18.7,15.05,26.2,11.15,7.2,59.94,0.05,101.52,3.28,1.75,212.62,4.69,3.02,213.25
2006,3,28,6.62,6.7,0.72,323.28,120.34,122.2,15.16,0.35,1.77,3.94,20.68,7.57,14.12,20.01,13.86,28.19,14.33,6.53,45.88,0.0,101.05,5.55,4.56,226.56,8.3,4.21,226.88
2006,3,29,5.48,6.38,0.59,344.38,102.5,117.72,12.88,0.3,1.51,3.32,18.11,10.74,14.43,19.19,8.58,23.01,14.43,8.06,65.38,0.0,101.27,4.29,3.58,83.5,5.8,5.6,84.88
2006,3,30,6.55,6.9,0.7,322.22,120.78,127.16,15.45,0.3,1.5,2.77,16.55,9.11,12.83,17.81,9.45,21.91,12.47,7.26,65.69,0.01,101.56,3.64,2.08,88.25,4.92,2.78,87.38
2006,3,31,6.8,6.95,0.73,313.41,125.03,128.16,15.95,0.34,1.7,1.74,18.69,6.63,12.65,19.08,15.22,26.9,11.67,6.04,49.62,0.0,101.46,2.45,1.81,213.19,3.38,3.23,213.56
2006,4,1,6.95,6.97,0.74,319.23,125.67,126.38,15.88,0.37,1.86,2.95,22.01,6.74,14.38,21.12,14.75,29.62,14.87,6.16,40.19,0.0,101.14,4.41,3.29,239.62,6.4,3.18,239.94
2006,4,2,6.83,6.91,0.73,327.69,123.7,125.53,15.59,0.37,1.84,2.2,22.39,7.23,14.8,22.23,15.8,32.18,16.38,6.53,42.88,0.0,100.96,3.11,4.94,204.62,4.58,6.81,205.75
2006,4,3,6.38,6.82,0.67,327.13,118.3,126.08,15.02,0.36,1.81,2.59,19.46,9.27,14.37,20.0,10.19,25.08,14.9,7.39,56.12,0.0,101.32,3.49,3.84,78.06,4.85,5.11,76.94
2006,4,4,5.98,6.79,0.62,336.88,110.87,124.71,14.16,0.34,1.71,3.05,19.02,8.17,13.59,20.05,10.09,25.26,15.16,6.84,52.31,0.0,100.99,3.96,4.14,116.5,5.12,4.55,116.75
2006,4,5,5.99,6.89,0.62,350.7,111.38,126.77,14.23,0.34,1.74,2.8,20.4,10.33,15.37,20.36,15.78,28.73,12.95,7.93,57.62,0.0,100.35,3.95,1.89,136.88,5.96,3.62,138.12
2006,4,6,5.58,6.71,0.58,356.42,102.37,121.34,12.81,0.31,1.59,3.86,19.25,11.8,15.52,19.29,7.78,23.6,15.82,8.73,63.38,0.0,99.96,5.08,6.03,73.69,6.71,7.79,72.75
2006,4,7,6.93,7.06,0.72,319.55,126.73,129.17,16.05,0.37,1.84,2.24,19.01,8.16,13.58,20.23,11.94,25.14,13.2,6.9,54.0,0.0,100.74,3.05,3.73,85.25,4.56,6.83,86.88
2006,4,8,7.12,7.26,0.73,316.15,130.59,133.3,16.68,0.4,1.99,3.01,18.76,9.8,14.28,20.21,13.23,26.13,12.9,7.63,61.31,0.0,101.03,3.94,5.53,130.56,5.11,6.95,132.31
2006,4,9,7.08,7.18,0.73,330.32,130.17,132.18,16.55,0.41,2.05,2.28,21.69,8.7,15.19,21.8,17.95,31.26,13.32,7.14,51.38,0.0,100.87,3.15,3.48,165.5,4.72,6.45,167.12
2006,4,10,5.79,6.65,0.59,373.45,107.01,121.57,13.2,0.32,1.62,4.07,24.87,5.09,14.98,23.53,15.2,32.96,17.76,5.62,30.75,0.0,100.61,5.73,2.74,206.19,8.94,5.7,206.38
2006,4,11,4.26,6.11,0.43,392.09,80.27,111.45,9.41,0.23,1.2,3.0,21.68,9.69,15.69,21.81,12.59,29.93,17.33,7.75,50.69,0.04,100.57,3.92,7.65,140.06,5.05,8.71,138.69
2006,4,12,4.82,6.57,0.48,355.01,93.01,123.29,11.77,0.29,1.46,4.12,15.98,7.62,11.8,18.03,5.79,19.17,13.39,6.53,59.06,0.05,100.97,5.09,5.87,73.38,5.78,7.06,72.94
2006,4,13,5.96,7.37,0.59,330.11,111.84,136.46,14.69,0.34,1.7,3.31,17.44,8.0,12.72,19.11,10.79,23.13,12.34,6.77,58.81,0.43,100.92,4.23,4.76,65.19,5.7,6.63,93.94
2006,4,14,7.42,7.59,0.74,305.76,135.28,138.49,17.4,0.36,1.77,2.96,15.44,6.63,11.04,17.99,9.73,20.19,10.45,6.04,58.31,0.0,101.53,3.74,4.42,74.81,5.02,7.13,75.19
2006,4,15,7.09,7.72,0.7,323.46,128.98,139.92,16.78,0.38,1.92,2.41,18.69,5.67,12.18,19.45,16.12,26.62,10.48,5.74,48.25,0.0,101.58,3.34,2.06,210.06,4.7,3.19,210.44
2006,4,16,6.69,7.19,0.66,343.86,123.27,131.66,15.48,0.37,1.87,2.7,22.01,3.4,12.7,21.03,12.58,28.63,16.05,5.0,32.12,0.0,101.12,3.98,3.7,233.75,5.66,4.19,234.12
2006,4,17,6.25,6.89,0.62,372.45,114.38,125.13,14.1,0.34,1.73,2.53,23.88,3.23,13.56,22.86,14.19,31.98,17.8,5.13,29.75,0.22,100.03,3.62,3.88,173.12,5.05,5.27,174.12
2006,4,18,5.89,6.57,0.58,357.94,109.3,120.95,13.25,0.31,1.58,4.8,20.37,10.15,15.26,21.24,9.95,25.76,15.81,7.87,55.19,0.02,100.04,6.2,3.38,250.62,8.27,3.78,250.5
2006,4,19,6.85,7.42,0.67,335.57,128.16,137.82,16.52,0.39,1.98,3.07,17.56,7.61,12.58,19.76,10.19,22.92,12.73,6.53,54.88,0.0,100.93,3.88,3.55,116.31,4.94,5.18,116.0
2006,4,20,4.73,6.64,0.46,361.12,91.65,124.46,11.35,0.27,1.37,4.52,18.12,12.38,15.26,19.57,7.54,22.49,14.95,8.97,71.44,0.06,100.78,5.73,4.52,75.38,7.2,3.59,75.44
2006,4,21,7.34,7.54,0.71,329.58,135.94,139.15,17.41,0.38,1.91,3.62,18.24,11.13,14.69,20.05,9.88,23.3,13.43,8.24,66.62,0.0,101.0,4.59,2.05,73.5,5.94,3.86,72.75
2006,4,22,7.29,7.68,0.7,327.51,134.52,141.04,17.37,0.38,1.86,3.35,19.13,11.43,15.28,20.71,11.6,25.35,13.75,8.42,64.38,0.0,101.01,4.3,4.38,115.19,5.39,4.55,115.38
2006,4,23,5.08,7.06,0.48,367.45,97.18,130.92,12.27,0.29,1.43,5.59,19.32,12.62,15.97,20.32,9.76,25.19,15.44,9.22,69.62,0.01,100.55,7.13,5.69,95.44,8.85,5.56,96.38
2006,4,24,3.55,6.13,0.34,388.88,70.66,115.55,8.13,0.19,0.95,2.42,20.62,14.83,17.73,21.33,9.43,26.05,16.62,10.56,71.69,0.05,100.34,3.13,2.93,56.44,3.97,3.57,55.81
2006,4,25,3.82,6.1,0.37,401.1,74.99,113.8,8.49,0.2,1.01,5.59,19.05,15.48,17.27,20.11,6.17,22.73,16.56,10.99,81.06,0.08,100.13,7.1,5.08,67.44,8.53,5.63,68.88
2006,4,26,5.62,6.36,0.53,379.89,106.14,118.81,12.45,0.27,1.34,4.37,18.93,14.88,16.9,20.23,8.1,23.59,15.48,10.62,79.06,3.94,100.01,5.55,4.65,51.38,6.8,3.96,51.25
2006,4,27,5.44,6.28,0.52,362.32,103.16,117.76,12.04,0.23,1.12,4.8,18.71,12.51,15.61,19.76,6.49,22.44,15.94,9.09,69.31,0.41,100.47,6.12,7.46,36.94,7.53,8.12,36.44
2006,4,28,6.15,7.5,0.58,361.73,116.45,140.1,15.05,0.34,1.66,2.62,19.75,11.48,15.62,20.36,8.86,23.73,14.87,8.48,60.81,2.39,100.53,3.45,3.96,251.75,4.66,4.66,252.25
2006,4,29,5.25,7.46,0.49,367.52,100.83,139.47,13.16,0.3,1.54,2.12,19.09,11.74,15.42,20.51,7.05,22.8,15.75,8.67,64.75,2.35,100.38,2.73,4.5,127.0,3.8,7.05,127.25
2006,4,30,6.7,7.78,0.62,341.5,125.55,144.33,16.27,0.34,1.68,1.48,19.65,10.83,15.24,21.42,9.36,24.25,14.89,8.18,59.94,0.62,100.64,2.07,4.21,160.69,3.06,6.7,159.88
2006,5,1,6.81,7.78,0.64,349.21,126.36,142.3,16.19,0.34,1.73,3.02,21.16,9.43,15.3,22.25,13.32,27.73,14.4,7.45,51.25,0.0,100.72,3.95,3.74,151.94,5.54,6.2,152.94
2006,5,2,5.13,7.63,0.48,378.59,98.7,142.05,12.96,0.3,1.48,4.03,23.03,10.82,16.92,23.95,12.93,30.92,17.99,8.3,51.06,0.3,100.69,5.2,4.13,125.25,6.79,5.33,126.69
2006,5,3,2.15,6.35,0.2,390.39,44.61,117.92,5.13,0.12,0.59,4.27,21.11,13.4,17.26,20.76,8.05,25.14,17.08,9.77,65.44,7.38,100.35,5.59,4.45,120.69,7.8,4.81,121.19
2006,5,4,6.25,6.64,0.58,381.21,117.67,124.09,13.94,0.3,1.52,2.48,22.12,14.33,18.23,23.14,10.38,28.21,17.84,10.31,64.44,1.5,100.08,3.19,5.47,160.56,4.45,8.98,161.81
2006,5,5,5.0,7.06,0.46,379.24,97.06,133.12,12.1,0.27,1.36,5.02,19.04,15.62,17.33,20.52,5.19,21.98,16.8,11.05,81.44,2.75,100.49,6.28,3.66,59.12,7.48,3.54,59.44
2006,5,6,2.5,6.92,0.23,378.56,52.64,131.93,6.6,0.14,0.73,6.24,17.85,13.95,15.9,18.89,2.98,19.34,16.37,9.89,78.06,10.36,101.05,7.88,3.52,73.5,9.47,2.76,74.0
2006,5,7,6.41,7.68,0.59,355.43,122.87,145.27,15.84,0.35,1.77,4.02,17.91,11.94,14.93,19.77,6.3,21.49,15.19,8.67,69.31,0.05,101.32,5.03,2.73,82.56,6.3,2.45,83.0
2006,5,8,7.2,7.92,0.66,350.77,136.9,148.98,17.74,0.41,2.07,2.75,19.01,12.22,15.62,20.97,10.63,24.59,13.96,8.85,67.88,0.0,101.15,3.52,3.19,97.62,4.37,4.51,98.31
2006,5,9,7.88,8.01,0.72,344.95,147.58,149.55,19.01,0.45,2.31,1.72,21.79,12.09,16.94,23.72,14.32,29.14,14.82,8.85,60.38,0.0,100.98,2.3,3.67,137.94,3.18,5.78,141.69
2006,5,10,7.44,7.71,0.68,354.29,140.63,145.03,17.89,0.43,2.17,3.95,20.57,15.05,17.81,22.36,8.13,25.28,17.15,10.68,73.19,0.01,100.86,4.96,4.6,79.62,5.96,4.12,80.19
2006,5,11,6.71,7.64,0.61,375.59,128.64,144.59,16.51,0.39,1.96,3.46,21.55,15.46,18.51,23.52,12.38,28.87,16.48,10.99,71.81,0.0,100.66,4.35,6.31,85.62,5.2,7.47,84.94
2006,5,12,6.72,7.1,0.61,362.61,127.07,133.43,15.41,0.34,1.7,5.37,20.4,13.98,17.19,21.82,7.4,24.74,17.35,10.01,69.38,0.0,101.06,6.75,4.6,61.25,8.05,4.23,61.56
2006,5,13,4.12,6.66,0.38,382.42,82.09,125.52,9.32,0.2,1.01,5.01,19.9,15.8,17.85,21.25,6.31,23.65,17.33,11.11,78.56,0.02,101.33,6.31,4.12,79.5,7.77,3.06,79.5
2006,5,14,7.37,7.62,0.66,358.61,140.3,144.46,17.63,0.4,2.02,3.23,20.5,14.69,17.59,21.89,9.12,25.3,16.17,10.38,72.38,0.0,101.26,4.12,3.06,84.62,5.3,2.39,84.69
2006,5,15,8.0,8.14,0.72,352.97,151.7,153.74,19.71,0.45,2.26,2.67,21.86,13.73,17.8,23.5,11.44,27.83,16.4,9.83,64.19,0.0,101.25,3.44,3.57,83.88,4.29,4.12,83.19
2006,5,16,8.0,8.17,0.72,353.7,152.11,154.61,19.74,0.47,2.36,2.97,21.66,13.31,17.48,23.55,10.12,27.01,16.9,9.46,61.81,0.0,101.44,3.79,3.66,101.56,4.73,3.4,100.94
2006,5,17,8.14,8.22,0.73,343.83,152.77,153.76,19.7,0.46,2.3,2.34,22.42,11.81,17.12,24.33,11.6,28.37,16.76,8.67,55.38,0.0,101.53,3.04,1.77,116.38,3.95,3.59,115.19
2006,5,18,8.2,8.27,0.73,352.93,153.31,154.15,19.79,0.44,2.2,1.8,25.19,9.4,17.3,26.67,14.2,32.81,18.62,7.39,39.88,0.0,101.39,2.41,4.45,153.12,3.38,7.02,165.81
2006,5,19,8.15,8.21,0.73,363.4,151.88,152.39,19.47,0.45,2.27,1.96,27.86,9.71,18.78,28.55,16.02,36.3,20.28,7.57,35.44,0.0,100.99,2.75,3.62,174.62,4.09,6.52,176.12
2006,5,20,7.62,8.08,0.68,377.87,143.17,150.65,18.28,0.45,2.25,2.71,26.55,13.55,20.05,27.47,15.3,35.17,19.87,9.89,49.75,0.0,100.77,3.55,5.13,97.44,4.9,6.02,99.81
2006,5,21,7.96,8.02,0.71,369.43,148.07,148.71,18.77,0.45,2.3,2.27,28.76,11.33,20.05,28.37,18.45,38.21,19.76,8.91,43.62,0.0,100.6,3.23,3.43,167.0,4.52,5.16,167.12
2006,5,22,8.01,8.2,0.71,369.62,147.79,150.39,18.8,0.44,-999.0,2.69,31.09,6.08,18.58,30.26,17.72,40.44,22.72,6.16,24.88,0.0,100.6,3.78,3.45,189.12,5.61,5.38,189.25
2006,5,23,5.97,8.13,0.53,398.82,113.3,148.98,14.61,0.35,1.77,2.59,30.03,8.23,19.13,28.87,15.05,37.73,22.67,7.14,29.25,0.0,100.52,3.77,4.14,175.44,5.62,5.31,176.38
2006,5,24,6.71,7.61,0.59,400.03,128.2,142.9,15.93,0.4,2.02,5.72,26.37,14.74,20.55,26.12,7.27,29.91,22.65,10.74,50.38,0.0,100.74,7.41,10.02,85.81,9.33,11.66,85.5
2006,5,25,5.22,7.31,0.46,383.58,102.23,138.29,12.45,0.31,1.57,7.1,22.95,13.26,18.11,24.09,8.48,27.8,19.31,9.52,56.0,0.0,101.24,8.98,4.42,46.38,10.8,4.91,46.25
2006,5,26,5.75,7.4,0.51,381.84,111.15,139.51,13.63,0.34,1.74,4.65,22.01,13.66,17.83,23.4,7.18,26.19,19.01,9.77,61.12,0.04,101.58,5.82,4.84,66.56,7.04,4.56,66.56
2006,5,27,6.24,7.68,0.55,387.38,120.48,144.88,15.07,0.38,1.88,2.5,23.19,12.82,18.01,24.4,9.85,27.96,18.11,9.28,55.5,0.0,101.64,3.27,2.16,97.25,4.27,1.88,96.81
2006,5,28,7.54,7.89,0.66,380.51,143.07,148.66,18.1,0.43,2.17,1.69,26.04,13.05,19.55,27.44,12.07,32.22,20.15,9.46,48.38,0.0,101.39,2.24,2.1,104.25,3.04,4.32,104.94
2006,5,29,7.41,7.94,0.66,393.84,140.59,149.15,17.88,0.42,2.13,2.2,27.79,12.31,20.05,29.11,12.43,34.72,22.3,9.09,41.38,0.0,100.7,2.86,4.45,110.44,3.52,6.41,111.12
2006,5,30,6.31,7.89,0.55,409.55,121.4,148.27,15.49,0.38,1.87,3.06,27.3,15.2,21.25,29.08,13.51,35.37,21.85,11.11,53.62,0.07,100.08,3.88,7.51,118.56,4.75,8.89,115.38
2006,5,31,7.2,7.78,0.63,381.13,137.84,147.3,17.48,0.41,2.05,5.8,22.57,13.97,18.26,24.6,7.1,26.52,19.42,10.01,59.44,0.03,100.39,7.21,2.48,58.94,8.32,4.19,59.0
2006,6,1,4.69,6.82,0.41,370.41,90.71,127.78,10.49,0.23,1.16,7.05,20.65,10.76,15.71,22.53,5.89,23.52,17.63,8.18,54.62,0.05,100.81,8.85,6.18,27.44,10.56,5.7,27.38
2006,6,2,8.51,8.67,0.75,315.4,155.08,156.87,20.01,0.48,2.41,2.86,19.92,3.65,11.79,22.8,12.27,25.93,13.65,5.25,40.44,0.0,101.17,3.66,5.11,125.44,5.07,6.44,142.75
2006,6,3,8.38,8.53,0.73,322.21,156.54,158.46,20.41,0.48,2.46,4.02,20.89,8.98,14.94,23.4,8.51,25.43,16.91,7.26,49.44,0.0,101.22,5.02,4.34,73.06,6.3,5.63,71.56
2006,6,4,8.04,8.44,0.7,334.85,150.07,155.99,19.32,0.47,2.38,2.68,20.73,9.85,15.29,23.87,8.74,24.9,16.15,7.57,52.19,0.0,101.43,3.37,2.38,76.38,4.2,4.52,74.69
2006,6,5,8.46,8.69,0.74,327.92,155.75,158.91,20.2,0.45,2.21,3.45,22.15,9.45,15.8,24.69,11.08,27.63,16.55,7.45,48.06,0.0,101.52,4.34,5.32,130.62,5.31,7.71,132.31
2006,6,6,8.43,8.58,0.73,330.57,154.12,155.95,19.72,0.45,-999.0,2.45,25.44,6.15,15.8,26.79,15.65,32.57,16.92,6.04,33.12,0.0,101.31,3.14,5.95,186.12,4.33,8.51,186.69
2006,6,7,8.35,8.46,0.73,341.07,153.45,154.72,19.62,0.48,-999.0,2.99,25.08,12.63,18.85,27.05,12.71,31.89,19.18,9.4,50.62,0.0,101.27,3.77,5.69,147.12,4.53,6.23,147.38
2006,6,8,8.03,8.38,0.7,354.62,150.26,155.59,19.29,0.46,2.33,3.41,23.69,13.82,18.76,26.0,10.65,29.41,18.76,10.01,59.0,0.0,101.35,4.26,2.95,78.12,5.15,3.78,79.0
2006,6,9,8.0,8.12,0.7,354.98,151.08,152.45,19.21,0.46,2.34,4.69,23.33,15.35,19.34,25.18,8.52,27.8,19.29,10.86,63.62,0.0,101.17,5.84,4.07,90.69,7.05,4.2,91.31
2006,6,10,7.16,7.68,0.62,374.41,136.97,145.26,17.16,0.43,2.18,5.55,22.87,16.61,19.74,24.57,6.7,26.7,20.0,11.78,69.75,0.51,101.1,6.93,5.43,63.69,8.3,4.15,63.69
2006,6,11,3.15,7.74,0.27,387.5,65.48,146.91,8.42,0.2,1.0,4.73,22.09,16.81,19.45,23.92,5.55,25.15,19.6,11.9,73.44,0.46,101.3,5.84,4.38,71.0,6.8,4.9,71.5
2006,6,12,7.62,8.38,0.66,357.07,145.03,157.48,18.83,0.48,2.41,4.55,21.55,14.87,18.21,24.12,8.48,25.83,17.35,10.5,68.06,0.0,101.48,5.61,2.52,65.56,6.73,2.5,65.06
2006,6,13,7.66,8.23,0.66,351.98,145.93,155.09,18.88,0.47,2.4,3.95,21.12,13.2,17.16,23.61,8.01,25.29,17.28,9.4,62.56,0.0,101.56,4.88,3.0,74.5,5.91,2.15,74.25
2006,6,14,5.39,7.83,0.47,380.09,106.76,149.02,13.5,0.32,1.61,3.64,21.97,14.11,18.04,24.11,10.16,27.23,17.08,10.01,63.12,0.0,101.31,4.52,3.84,105.81,5.31,3.94,106.25
2006,6,15,7.82,7.99,0.68,376.97,149.31,151.7,18.9,0.45,2.29,2.98,23.59,16.56,20.08,25.97,10.16,29.04,18.88,11.72,67.44,0.0,101.23,3.71,2.52,97.5,4.44,2.57,97.44
2006,6,16,7.73,7.98,0.67,387.21,148.12,151.8,18.82,0.49,2.53,3.71,24.57,17.75,21.16,26.44,11.59,31.04,19.44,12.7,70.12,0.0,101.18,4.68,3.95,83.38,5.78,3.54,84.0
2006,6,17,7.72,8.28,0.67,384.4,145.02,153.98,18.68,0.48,2.43,3.8,26.05,16.23,21.15,27.49,13.71,33.58,19.87,11.84,62.5,0.0,100.99,4.86,4.81,89.88,6.22,5.12,91.31
2006,6,18,8.2,8.37,0.71,369.09,151.98,154.12,19.38,0.48,2.48,4.44,26.69,13.75,20.22,27.59,14.13,34.65,20.52,10.74,56.44,0.0,101.04,5.68,5.63,108.5,7.4,6.48,109.12
2006,6,19,8.51,8.65,0.74,361.07,156.71,158.34,20.28,0.52,2.66,3.84,25.78,14.37,20.07,27.27,12.74,32.6,19.86,10.74,58.25,0.0,101.16,4.91,4.09,102.25,6.5,4.46,103.0
2006,6,20,8.43,8.56,0.73,362.01,155.62,156.95,20.01,0.52,2.7,3.7,26.75,15.49,21.12,28.11,15.16,35.15,20.0,11.66,60.62,0.0,101.09,4.78,4.29,96.38,6.16,4.14,97.75
2006,6,21,8.16,8.32,0.71,376.6,151.58,153.69,19.25,0.48,2.42,2.4,28.99,13.87,21.43,30.2,18.19,38.49,20.3,10.62,51.5,0.0,100.96,3.16,3.05,121.31,4.39,5.6,122.69
2006,6,22,8.13,8.27,0.71,386.77,151.45,153.31,19.23,0.48,-999.0,2.46,32.59,8.49,20.55,31.94,17.39,40.94,23.55,7.14,26.12,0.0,100.8,3.4,2.61,221.5,4.66,2.98,221.5
2006,6,23,7.94,8.11,0.69,399.29,148.48,150.78,18.78,0.47,-999.0,1.72,33.56,8.94,21.25,33.11,15.71,41.83,26.12,7.57,25.62,0.0,100.66,2.4,1.97,241.19,3.38,3.02,243.06
2006,6,24,7.42,7.95,0.65,405.84,139.5,147.61,17.46,0.45,2.3,2.2,30.02,16.18,23.1,32.05,13.21,37.25,24.05,11.9,48.0,0.01,100.65,2.8,4.18,67.69,3.44,4.97,66.56
2006,6,25,7.51,8.07,0.66,395.71,140.83,149.7,17.77,0.44,2.23,2.85,30.33,16.55,23.44,32.01,14.7,39.06,24.37,12.21,49.69,0.0,100.68,3.7,5.26,107.75,4.58,6.38,109.25
2006,6,26,7.9,8.04,0.69,397.09,148.18,149.91,18.67,0.47,2.38,2.83,29.69,18.05,23.87,31.44,13.2,37.01,23.81,13.24,54.69,0.0,100.81,3.64,3.46,98.94,4.59,3.63,99.44
2006,6,27,7.44,8.01,0.65,413.98,140.46,149.77,17.78,0.45,2.26,2.12,31.98,14.76,23.37,33.44,16.6,40.91,24.31,11.11,42.44,0.0,100.86,2.86,3.31,122.19,3.79,4.48,123.06
2006,6,28,7.72,8.14,0.67,404.5,145.06,151.8,18.47,0.46,2.36,1.84,32.65,12.28,22.47,33.91,12.96,40.15,27.19,9.52,32.81,0.0,100.72,2.48,3.99,114.19,3.34,5.3,115.06
2006,6,29,7.68,8.12,0.67,399.55,144.15,151.23,18.3,0.46,2.38,3.29,29.39,18.58,23.98,30.67,10.59,35.44,24.86,13.73,55.69,0.09,100.8,4.2,4.21,84.62,5.1,4.79,85.06
2006,6,30,6.97,7.8,0.61,410.98,134.0,147.78,16.81,0.43,2.17,4.83,29.08,21.14,25.11,30.67,10.43,35.45,25.02,15.87,66.94,0.05,101.0,6.03,5.02,79.56,7.18,4.55,80.75
2006,7,1,7.15,7.76,0.62,406.81,137.18,147.26,17.37,0.45,2.34,3.89,29.23,19.65,24.44,31.3,9.66,34.59,24.94,14.47,60.12,0.0,100.98,4.8,2.77,74.25,5.73,2.54,73.19
2006,7,2,7.75,7.91,0.68,391.55,146.59,148.8,18.52,0.47,2.38,2.9,29.21,16.18,22.69,31.29,10.35,34.67,24.32,11.78,49.94,0.0,100.99,3.63,4.58,87.81,4.59,5.29,86.31
2006,7,3,7.77,8.08,0.68,396.23,147.62,152.23,18.8,0.48,2.48,2.34,30.11,14.17,22.14,31.82,12.02,36.22,24.19,10.31,40.62,0.0,100.86,3.05,4.45,128.94,4.0,6.75,127.88
2006,7,4,7.75,7.93,0.68,404.87,145.92,148.34,18.38,0.48,2.43,3.3,31.01,14.94,22.98,32.08,10.31,36.99,26.68,10.8,39.69,0.0,100.7,4.23,4.62,136.31,5.55,5.05,150.19
2006,7,5,7.48,7.9,0.66,396.78,143.79,150.59,18.36,0.48,2.46,3.08,28.67,18.72,23.69,30.74,9.7,33.69,23.98,13.67,58.81,0.0,101.02,3.85,3.8,80.75,4.81,3.27,80.12
2006,7,6,7.33,7.82,0.64,401.06,140.47,148.46,17.76,0.45,2.33,3.74,27.79,19.17,23.48,29.96,11.51,34.01,22.51,13.98,64.0,0.0,101.2,4.64,5.02,103.06,5.67,4.5,103.06
2006,7,7,6.95,7.71,0.61,415.97,134.38,147.2,17.02,0.45,2.27,2.84,29.76,18.65,24.2,31.9,13.85,37.54,23.69,13.79,57.94,0.29,100.9,3.58,4.74,96.5,4.48,5.46,97.5
2006,7,8,7.41,7.69,0.65,406.05,143.54,147.74,18.09,0.47,2.39,5.52,27.75,18.89,23.32,29.83,7.15,31.9,24.75,13.79,61.31,0.0,100.9,6.8,3.84,65.62,7.83,3.75,65.31
2006,7,9,7.74,8.01,0.68,389.84,147.92,152.08,18.98,0.48,-999.0,4.0,27.63,16.87,22.25,30.01,8.15,32.3,24.16,12.15,55.06,0.0,101.14,4.91,3.73,70.75,5.98,3.45,69.56
2006,7,10,7.25,7.94,0.64,396.02,139.72,151.47,18.04,0.45,2.3,3.63,28.18,17.66,22.92,30.43,9.28,33.58,24.3,12.76,56.81,0.64,101.21,4.48,5.62,53.75,5.5,5.37,52.31
