ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
4.03,4.0,0.75,272.45,70.75,71.25,8.47,0.15,0.73,2.23,15.08,-1.52,6.78,12.8,13.27,23.77,10.5,3.54,33.62,0.0,97.5,3.41,2.48,275.44,4.92,4.02,276.0,2009-11-18
3.24,3.81,0.61,300.8,57.84,67.76,7.19,0.13,0.66,1.96,14.57,-0.83,6.87,13.12,10.88,21.11,10.23,3.66,36.06,0.0,97.53,3.02,4.05,262.0,4.2,4.79,262.5,2009-11-19
2.24,3.6,0.42,318.95,41.34,64.38,5.34,0.1,0.49,1.78,14.46,7.28,10.87,12.81,6.91,18.69,11.78,6.96,64.88,0.0,97.79,2.68,3.41,78.56,4.27,6.94,79.19,2009-11-20
2.98,3.44,0.56,312.57,54.74,63.36,6.64,0.11,0.53,2.42,13.67,12.08,12.87,13.39,9.88,19.3,9.42,9.03,87.19,0.0,97.98,3.66,1.81,55.88,5.77,2.74,56.31,2009-11-21
3.64,3.6,0.7,289.43,65.48,65.73,7.75,0.12,0.59,1.57,13.96,4.62,9.3,12.57,13.91,22.38,8.46,5.55,58.88,0.0,97.74,2.48,1.02,216.44,3.48,2.67,217.88,2009-11-22
3.52,3.59,0.68,294.38,63.71,65.86,7.6,0.13,0.65,1.66,15.0,4.05,9.52,13.73,13.6,22.76,9.17,5.25,50.5,0.0,97.66,2.59,4.59,158.75,3.98,7.68,175.06,2009-11-23
3.72,3.67,0.72,287.43,67.77,67.98,8.08,0.13,0.64,1.91,13.24,6.42,9.83,12.44,13.31,20.83,7.51,6.23,67.19,0.0,97.73,2.85,3.09,248.5,4.19,4.61,248.19,2009-11-24
3.73,3.68,0.73,277.05,67.06,67.36,7.98,0.12,0.62,1.79,11.83,4.5,8.16,11.4,12.16,19.25,7.08,5.37,63.56,0.0,97.55,2.84,2.59,283.69,4.16,5.02,284.69,2009-11-25
3.74,3.69,0.73,272.9,66.05,66.38,7.84,0.12,0.59,1.66,11.68,1.95,6.81,11.01,14.51,20.84,6.33,4.52,55.62,0.0,97.37,2.84,1.21,272.88,4.24,3.46,274.81,2009-11-26
3.55,3.5,0.7,278.77,64.62,64.9,7.67,0.12,0.62,2.52,12.12,1.96,7.05,11.33,13.25,20.22,6.97,4.52,52.5,0.0,97.22,3.88,4.45,263.31,5.56,4.23,264.25,2009-11-27
3.18,3.42,0.63,292.46,57.77,62.97,7.02,0.12,0.63,2.38,13.01,-0.01,6.5,12.65,11.69,19.8,8.11,3.91,42.5,0.0,97.31,3.66,2.78,256.69,5.55,2.05,257.31,2009-11-28
2.2,3.45,0.44,296.62,40.48,61.91,5.26,0.09,0.48,1.82,11.19,0.48,5.83,10.44,8.8,15.84,7.04,4.09,48.25,0.0,96.96,2.96,3.07,222.94,4.65,2.9,222.81,2009-11-29
3.2,3.27,0.64,286.43,57.62,59.8,6.91,0.1,0.51,3.34,8.72,-0.44,4.14,8.47,12.8,16.12,3.32,3.85,56.31,0.05,96.19,4.82,5.62,241.31,7.01,6.02,241.56,2009-11-30
3.11,3.46,0.63,263.48,55.31,62.1,6.62,0.09,0.44,3.48,7.36,-0.45,3.46,6.98,10.98,13.22,2.24,3.85,60.94,0.01,96.49,5.04,4.94,297.62,7.82,3.43,298.12,2009-12-01
3.65,3.61,0.74,254.64,64.59,64.91,7.62,0.09,0.45,2.16,7.71,0.41,4.06,7.63,13.2,15.45,2.25,4.09,65.0,0.0,97.06,3.45,1.81,282.62,5.45,3.2,283.56,2009-12-02
3.53,3.49,0.72,270.23,64.31,64.66,7.62,0.1,0.5,3.09,8.3,-1.06,3.62,8.03,11.41,15.1,3.69,3.66,53.06,0.01,96.83,4.57,5.03,258.25,6.95,4.6,258.56,2009-12-03
3.13,3.34,0.64,289.19,56.87,61.58,6.82,0.09,0.45,2.89,9.89,3.57,6.73,9.62,13.2,17.56,4.37,5.13,67.19,0.67,96.5,4.28,5.02,298.12,6.71,4.42,298.56,2009-12-04
2.73,3.33,0.56,293.2,50.29,61.84,6.12,0.09,0.41,2.53,10.5,5.72,8.11,9.88,13.89,18.84,4.95,5.92,74.81,0.03,96.89,3.92,3.74,334.38,5.92,3.51,334.75,2009-12-05
3.5,3.47,0.73,272.29,63.56,64.02,7.5,0.11,0.53,2.02,9.65,5.34,7.5,9.5,11.78,16.6,4.83,5.74,76.5,0.0,97.32,3.23,3.3,262.88,4.9,5.54,248.62,2009-12-06
3.54,3.5,0.73,261.48,63.17,63.49,7.43,0.11,0.52,2.5,9.9,2.85,6.37,9.34,12.03,17.58,5.55,4.82,64.75,0.0,97.25,3.81,4.01,276.0,5.85,4.95,276.75,2009-12-07
3.56,3.52,0.74,263.09,63.18,63.45,7.43,0.1,0.51,1.49,11.66,-1.02,5.32,10.62,14.41,20.21,5.8,3.66,44.94,0.0,97.17,2.52,3.58,256.06,4.23,6.65,261.06,2009-12-08
3.15,3.33,0.66,284.82,57.84,61.98,6.94,0.11,0.52,2.24,11.44,7.13,9.29,10.97,13.74,19.61,5.87,6.53,76.94,0.0,97.28,3.54,3.02,259.44,5.41,2.84,260.06,2009-12-09
3.4,3.41,0.71,277.92,61.62,62.78,7.28,0.1,0.52,2.53,10.38,6.35,8.37,10.01,12.34,18.07,5.73,6.16,77.56,0.0,97.29,3.9,4.05,138.75,6.06,3.17,138.38,2009-12-10
3.47,3.44,0.73,263.87,62.42,62.83,7.34,0.1,0.52,2.45,9.14,3.43,6.29,8.83,13.89,17.32,3.44,5.07,71.25,0.0,96.92,3.8,2.44,299.69,6.06,3.55,300.12,2009-12-11
3.48,3.44,0.73,260.35,62.01,62.27,7.3,0.11,0.52,1.84,8.94,2.6,5.77,8.55,14.43,17.6,3.16,4.82,69.12,0.0,96.35,3.06,2.17,277.38,4.77,4.24,278.44,2009-12-12
2.69,3.27,0.57,276.46,48.31,58.62,5.91,0.09,0.41,1.52,7.87,0.97,4.41,6.47,9.01,13.01,4.01,4.27,62.88,0.0,95.99,2.21,3.73,208.94,2.98,3.88,208.81,2009-12-13
1.57,3.06,0.34,294.35,29.28,55.22,3.79,0.05,0.27,2.0,8.05,2.46,5.26,6.39,5.32,10.98,5.65,4.82,68.25,0.82,95.31,2.94,6.16,228.0,3.99,7.07,227.12,2009-12-14
2.17,3.26,0.46,286.18,38.94,59.11,4.72,0.05,0.27,4.09,6.9,1.32,4.12,6.47,10.02,12.01,1.99,4.46,70.5,0.01,95.21,5.76,5.3,273.5,8.98,4.79,274.19,2009-12-15
3.43,3.41,0.73,255.23,60.55,61.23,7.12,0.1,0.49,2.74,7.37,-0.06,3.65,7.15,12.51,14.75,2.24,4.03,64.44,0.01,96.33,4.07,2.41,282.31,6.72,5.24,283.31,2009-12-16
2.78,3.21,0.59,290.2,51.3,59.76,6.18,0.09,0.45,4.14,10.23,1.74,5.98,9.82,13.55,18.34,4.79,4.64,57.25,0.0,96.32,5.81,5.4,260.75,8.78,4.38,261.5,2009-12-17
3.18,3.3,0.68,289.07,58.03,61.07,6.97,0.11,0.55,3.16,10.76,5.51,8.13,10.47,12.86,17.38,4.52,5.86,73.06,0.02,95.99,4.63,5.63,268.69,7.24,6.46,269.06,2009-12-18
3.06,3.13,0.66,303.12,56.22,58.32,6.73,0.09,0.48,3.56,11.62,5.37,8.49,11.24,12.28,18.72,6.44,5.86,67.38,0.01,95.21,5.2,7.67,247.75,7.91,6.71,248.12,2009-12-19
2.54,3.29,0.54,294.66,45.66,59.78,5.59,0.07,0.35,3.48,7.74,0.94,4.34,7.92,10.41,12.03,1.62,4.33,63.75,1.98,96.22,4.84,4.96,42.0,6.72,4.13,56.06,2009-12-20
3.35,3.33,0.72,257.42,60.48,61.02,7.11,0.09,0.45,2.97,5.17,-1.08,2.05,4.63,11.13,10.94,-0.2,3.6,65.88,0.0,97.17,4.12,7.31,182.19,5.68,8.29,182.12,2009-12-21
2.99,3.1,0.64,289.13,54.21,56.95,6.45,0.09,0.45,4.02,9.94,3.41,6.67,9.66,11.07,16.4,5.33,5.07,65.5,0.0,96.73,5.6,3.98,246.06,8.31,3.5,245.81,2009-12-22
2.69,2.98,0.57,310.91,49.34,55.44,5.98,0.09,0.41,2.66,12.69,3.76,8.23,12.21,11.31,18.78,7.47,5.19,55.88,0.0,96.52,4.09,5.13,236.81,6.54,6.36,237.06,2009-12-23
1.94,2.75,0.41,344.92,36.87,52.77,4.69,0.07,0.35,3.42,14.0,4.59,9.3,13.5,11.7,20.73,9.03,5.55,53.88,0.0,96.35,4.95,6.12,224.19,7.62,5.79,224.31,2009-12-24
2.42,2.76,0.52,340.13,45.7,52.85,5.52,0.09,0.41,2.23,14.77,6.7,10.73,14.02,10.91,21.75,10.83,6.41,59.12,0.0,96.46,3.47,3.67,248.56,5.23,3.67,249.06,2009-12-25
2.37,2.94,0.5,330.14,44.3,55.15,5.52,0.09,0.46,3.09,14.73,9.05,11.89,14.25,10.7,20.67,9.96,7.51,70.25,0.02,96.27,4.52,7.74,245.25,6.62,8.49,245.31,2009-12-26
2.68,3.23,0.57,305.09,49.73,60.69,6.08,0.09,0.48,3.7,12.79,8.16,10.48,12.3,13.2,18.76,5.56,7.14,75.62,0.02,96.43,5.32,7.88,322.62,8.02,7.98,322.38,2009-12-27
2.91,3.43,0.62,283.09,52.27,62.16,6.44,0.09,0.45,3.64,9.18,1.83,5.51,8.51,12.49,16.35,3.85,4.52,62.0,0.0,97.11,5.31,5.73,268.0,7.91,5.25,267.88,2009-12-28
2.72,3.27,0.58,296.62,49.16,59.52,6.05,0.09,0.43,3.28,12.26,-1.35,5.45,11.69,12.0,19.92,7.93,3.54,40.62,0.0,96.9,4.81,3.58,263.25,7.38,3.72,263.69,2009-12-29
3.12,3.29,0.66,277.62,54.26,58.18,6.47,0.09,0.46,2.98,11.4,-0.67,5.37,10.46,10.88,18.48,7.58,3.72,44.5,0.0,96.77,4.63,4.76,251.94,7.12,3.86,252.06,2009-12-30
3.41,3.38,0.72,262.3,59.42,59.96,7.03,0.1,0.5,3.84,9.46,-1.58,3.94,8.81,12.77,16.93,4.16,3.54,48.12,0.0,96.17,5.6,5.91,250.75,8.45,4.53,250.62,2009-12-31
3.32,3.33,0.7,273.55,59.56,60.82,7.05,0.09,0.45,4.66,11.1,2.25,6.68,10.44,11.66,17.66,6.01,4.7,56.19,0.0,96.33,6.6,7.73,273.25,10.01,6.97,273.81,2010-01-01
3.44,3.41,0.72,263.43,61.2,61.72,7.2,0.09,0.45,2.07,8.94,1.05,5.0,8.26,13.63,16.73,3.09,4.27,60.62,0.0,97.01,3.3,2.38,294.38,4.88,3.65,294.88,2010-01-02
3.48,3.43,0.73,265.59,62.51,62.79,7.34,0.11,0.53,1.98,9.33,2.9,6.12,8.58,11.21,16.47,5.26,4.82,66.31,0.0,97.24,3.14,4.82,156.75,4.63,5.64,158.31,2010-01-03
2.43,3.47,0.5,275.8,43.91,62.45,5.62,0.09,0.45,2.88,8.12,1.26,4.69,7.35,10.12,14.59,4.47,4.33,64.06,0.0,96.69,4.44,3.9,252.25,6.88,2.59,252.25,2010-01-04
3.41,3.37,0.7,268.66,61.6,61.99,7.32,0.11,0.55,2.77,8.28,-1.52,3.37,7.57,11.44,14.87,3.44,3.54,51.56,0.0,95.84,4.27,5.55,243.19,6.38,5.68,243.25,2010-01-05
3.19,3.36,0.66,287.65,58.1,62.0,6.97,0.09,0.45,2.99,10.69,3.15,6.92,10.08,12.72,17.91,5.19,5.0,61.81,0.0,95.98,4.51,6.98,262.88,6.88,7.54,263.25,2010-01-06
2.7,3.33,0.55,310.98,49.62,61.43,6.16,0.09,0.45,2.16,11.52,3.14,7.33,9.94,8.77,17.07,8.3,5.0,58.0,0.67,95.84,3.13,5.84,174.19,4.7,9.39,174.62,2010-01-07
1.89,2.66,0.38,313.59,34.95,49.7,4.17,0.05,0.28,4.71,9.66,6.26,7.96,9.88,13.25,17.25,4.0,6.29,80.62,5.84,95.46,6.31,8.34,238.38,8.37,10.12,238.56,2010-01-08
3.11,3.08,0.63,238.59,53.71,54.23,6.33,0.07,0.35,5.55,3.55,-4.56,-0.51,3.45,7.97,8.01,0.05,2.81,56.31,0.0,96.33,7.54,8.13,257.62,10.39,6.39,258.12,2010-01-09
3.48,3.42,0.7,236.22,60.73,60.77,7.14,0.08,0.41,3.4,2.67,-6.75,-2.04,2.44,11.55,9.37,-2.2,2.32,51.56,0.0,96.96,4.91,5.09,267.19,7.62,4.0,267.69,2010-01-10
3.53,3.52,0.71,257.03,63.28,64.07,7.52,0.11,0.53,3.34,4.29,-4.28,0.01,4.11,12.52,11.4,-1.12,2.87,54.88,0.01,96.89,4.87,5.66,252.81,7.34,4.4,253.19,2010-01-11
3.34,3.58,0.66,272.07,59.63,64.8,7.15,0.09,0.44,2.41,7.73,3.09,5.41,7.5,12.38,15.16,2.78,4.94,75.06,0.09,96.87,3.74,1.93,289.0,6.17,4.25,289.25,2010-01-12
3.32,3.43,0.66,280.8,59.46,62.47,7.2,0.1,0.52,3.82,8.91,1.23,5.07,8.45,12.79,16.79,4.0,4.39,64.44,0.06,96.34,5.53,9.03,281.75,8.43,9.16,282.06,2010-01-13
2.65,3.53,0.52,308.21,49.66,66.31,6.35,0.09,0.48,2.62,8.68,3.88,6.28,8.47,10.79,14.86,4.07,5.37,73.81,0.99,96.23,3.91,4.37,259.25,6.04,4.52,259.06,2010-01-14
2.33,3.35,0.45,302.02,42.82,61.53,5.36,0.06,0.3,4.75,8.78,4.47,6.62,8.3,10.52,14.65,4.14,5.49,76.06,5.88,96.0,6.59,6.33,285.75,9.74,7.14,301.5,2010-01-15
2.42,3.59,0.47,305.84,43.58,64.99,5.46,0.05,0.3,4.21,9.26,4.63,6.94,8.98,11.56,15.44,3.87,5.49,75.0,0.23,97.14,5.94,6.88,106.0,8.54,9.14,105.81,2010-01-16
3.22,3.6,0.62,279.31,58.37,65.75,7.12,0.1,0.51,2.08,8.08,2.3,5.19,7.33,13.31,16.58,3.28,4.64,70.56,0.0,97.48,3.25,3.25,257.81,4.75,4.9,273.62,2010-01-17
3.14,3.61,0.6,292.06,57.86,67.14,7.13,0.1,0.51,1.97,11.04,5.6,8.32,10.45,13.73,18.8,5.07,5.86,71.44,0.01,97.21,3.16,2.84,217.25,4.8,4.95,232.44,2010-01-18
3.48,3.71,0.66,290.45,63.63,68.61,7.69,0.1,0.52,1.91,9.76,6.7,8.23,10.22,9.9,15.51,5.62,6.29,81.94,0.06,97.08,2.82,3.2,72.19,3.97,4.21,71.06,2010-01-19
2.88,3.54,0.55,301.31,53.09,65.59,6.53,0.09,0.47,2.05,10.44,5.84,8.15,10.4,11.95,17.55,5.6,5.98,75.81,0.04,96.91,3.05,5.02,258.31,4.38,6.16,259.44,2010-01-20
3.46,3.9,0.65,283.01,62.56,71.29,7.7,0.12,0.56,2.86,9.87,3.87,6.87,9.78,12.33,17.02,4.69,5.19,71.19,0.01,96.93,4.19,3.31,300.69,6.68,2.15,300.5,2010-01-21
4.01,3.99,0.75,253.75,71.68,72.25,8.62,0.12,0.61,2.66,7.49,1.37,4.43,7.55,12.41,14.43,2.01,4.33,69.38,0.0,97.18,3.94,4.05,231.12,6.1,5.52,231.38,2010-01-22
3.56,3.95,0.66,274.4,64.5,72.13,8.01,0.12,0.59,1.32,9.28,0.49,4.89,8.68,11.55,16.03,4.48,4.09,55.94,0.0,97.06,2.09,1.43,252.06,2.99,3.86,253.31,2010-01-23
3.59,3.59,0.66,275.42,63.26,64.32,7.55,0.11,0.55,2.02,8.94,4.02,6.48,9.41,9.78,15.26,5.48,5.25,74.19,0.0,97.06,3.03,2.84,115.56,4.48,3.43,116.19,2010-01-24
3.68,3.74,0.67,275.55,65.46,67.49,7.83,0.12,0.57,4.6,9.98,5.69,7.84,10.52,9.94,16.4,6.47,5.92,78.31,0.08,96.82,6.12,5.3,71.75,7.82,5.77,72.88,2010-01-25
1.44,3.26,0.26,312.9,27.31,59.06,3.3,0.04,0.2,5.51,9.9,6.87,8.38,9.37,7.98,13.9,5.91,6.53,82.94,0.5,95.9,7.47,9.99,73.75,9.35,11.68,74.88,2010-01-26
3.47,3.56,0.62,294.04,62.71,65.25,7.49,0.08,0.4,2.77,9.35,5.11,7.23,8.83,12.94,17.15,4.22,5.74,77.12,0.12,95.93,4.12,4.66,336.0,6.22,5.38,336.81,2010-01-27
3.35,3.88,0.59,294.72,61.17,71.2,7.63,0.11,0.53,2.21,9.28,3.43,6.36,9.28,11.99,16.25,4.25,5.07,70.81,0.32,96.27,3.28,3.17,268.19,5.26,5.9,268.69,2010-01-28
3.47,4.1,0.61,284.7,62.07,73.92,7.69,0.08,0.42,2.87,7.27,1.78,4.53,7.51,8.44,12.37,3.94,4.52,69.38,0.26,95.82,4.05,4.14,259.88,6.3,4.56,260.06,2010-01-29
3.8,3.99,0.66,272.28,67.77,71.8,8.23,0.09,0.45,3.52,7.51,-0.52,3.5,7.33,12.78,15.04,2.26,3.85,60.38,0.01,95.58,5.14,6.01,275.31,7.82,5.48,275.88,2010-01-30
4.33,4.28,0.75,251.12,76.85,77.05,9.31,0.11,0.56,3.35,6.98,-0.09,3.45,6.51,12.84,14.16,1.32,3.91,63.88,0.0,96.18,4.99,6.82,269.0,7.12,6.66,269.25,2010-01-31
3.87,4.3,0.66,265.19,68.66,76.75,8.48,0.12,0.57,3.69,8.47,0.44,4.45,7.91,13.54,16.26,2.72,4.09,60.38,0.0,96.43,5.13,7.07,256.75,6.98,9.14,256.19,2010-02-01
4.54,4.5,0.77,234.17,79.2,79.55,9.58,0.12,0.62,1.96,5.41,-3.45,0.98,5.23,13.85,12.83,-1.03,3.05,59.62,0.0,97.5,2.84,4.52,127.75,4.46,6.83,143.75,2010-02-02
4.57,4.51,0.77,237.37,80.06,80.25,9.7,0.12,0.6,2.93,4.78,-3.98,0.4,4.15,12.61,12.15,-0.45,2.87,55.69,0.0,97.63,4.34,5.15,269.75,6.08,4.8,270.31,2010-02-03
3.98,4.25,0.66,276.3,72.7,78.4,8.9,0.12,0.59,3.59,6.25,-3.67,1.3,6.16,14.09,13.9,-0.2,2.99,51.06,0.0,97.27,5.16,5.13,253.5,7.47,3.98,253.5,2010-02-04
4.18,4.23,0.7,294.91,76.2,78.3,9.27,0.12,0.61,2.57,11.74,3.48,7.61,11.84,16.98,21.54,4.55,5.07,59.69,0.02,96.99,3.82,2.1,272.75,5.84,4.66,274.12,2010-02-05
4.28,4.44,0.7,288.49,77.46,81.26,9.56,0.12,0.64,2.44,12.08,4.91,8.5,12.26,11.89,19.58,7.69,5.62,65.81,0.01,96.83,3.7,2.95,225.44,5.73,3.3,225.88,2010-02-06
3.92,4.39,0.64,278.68,70.72,79.91,8.67,0.12,0.57,2.96,9.9,1.8,5.85,9.76,14.19,17.94,3.75,4.58,63.62,0.02,96.32,4.41,4.52,306.75,6.77,3.7,321.88,2010-02-07
3.01,4.42,0.48,299.09,55.76,80.23,7.23,0.11,0.53,1.48,8.54,2.21,5.37,8.27,10.29,13.62,3.33,4.7,67.62,0.0,95.93,2.3,2.42,199.69,3.22,3.83,200.12,2010-02-08
2.64,4.33,0.42,302.3,49.59,79.2,6.48,0.09,0.48,2.93,9.85,4.44,7.15,9.23,10.76,17.53,6.77,5.55,72.12,0.26,95.14,4.09,9.09,217.19,5.68,10.59,217.56,2010-02-09
3.5,4.26,0.55,276.76,62.38,75.94,7.62,0.09,0.46,3.89,7.84,-0.4,3.73,7.73,12.66,14.92,2.26,3.97,61.06,0.01,95.31,5.62,7.05,290.31,8.34,6.41,291.19,2010-02-10
2.78,4.37,0.44,289.51,51.66,80.28,6.59,0.1,0.5,2.82,6.36,0.8,3.58,6.05,12.52,14.22,1.69,4.33,68.75,0.21,95.42,4.24,8.12,285.0,6.15,9.8,285.12,2010-02-11
4.95,4.92,0.77,236.91,86.12,86.63,10.6,0.15,0.74,3.12,4.69,-5.09,-0.2,4.86,13.24,12.01,-1.22,2.75,53.31,0.0,95.98,4.54,4.5,301.56,6.79,4.44,302.06,2010-02-12
2.66,4.57,0.41,297.21,50.2,83.45,6.62,0.11,0.53,1.91,5.35,-3.27,1.04,5.3,10.3,10.69,0.4,3.11,55.38,1.18,96.1,2.88,3.05,133.75,4.03,3.71,119.75,2010-02-13
4.3,4.77,0.66,286.12,77.37,86.04,9.7,0.14,0.69,2.86,8.62,1.6,5.11,8.87,13.86,16.6,2.75,4.46,65.69,0.53,95.59,4.09,4.62,223.38,5.93,4.16,223.62,2010-02-14
3.3,4.62,0.5,306.57,61.34,84.88,7.95,0.15,0.72,2.19,7.04,2.48,4.76,7.33,13.38,14.39,1.01,4.76,75.75,0.13,95.91,3.34,2.17,109.06,4.97,3.12,110.25,2010-02-15
3.52,3.73,0.53,309.5,64.59,69.05,7.48,0.12,0.62,4.23,10.7,5.18,7.94,11.02,11.69,17.9,6.22,5.8,72.25,0.35,95.09,5.83,9.7,186.38,7.62,11.23,188.38,2010-02-16
3.89,3.92,0.58,315.52,71.57,73.05,8.55,0.15,0.74,3.27,12.09,4.18,8.14,11.57,15.4,20.85,5.45,5.43,60.44,0.0,95.57,4.97,6.86,241.06,7.03,6.91,240.94,2010-02-17
4.15,4.44,0.61,324.74,77.44,83.52,9.59,0.2,0.98,2.9,16.08,6.64,11.36,15.58,14.09,23.6,9.52,6.47,57.19,0.0,96.06,4.27,8.06,241.44,6.45,9.57,241.94,2010-02-18
2.58,2.6,0.38,359.16,45.85,46.97,4.35,0.08,0.41,5.88,17.17,4.69,10.93,16.93,11.09,22.94,11.85,5.62,45.19,0.0,95.47,8.02,9.77,228.69,11.3,9.84,229.19,2010-02-19
5.04,5.09,0.73,270.32,90.02,91.64,11.16,0.21,1.04,3.48,11.5,-0.29,5.61,12.09,12.64,18.15,5.51,3.91,46.94,0.0,96.1,4.84,3.59,287.31,7.22,1.99,287.94,2010-02-20
3.39,5.12,0.48,297.74,63.08,93.72,8.26,0.16,0.79,2.58,9.91,-2.04,3.94,9.72,12.09,16.55,4.46,3.42,44.31,0.0,96.61,3.84,7.14,250.56,5.64,8.2,251.0,2010-02-21
4.62,5.11,0.66,313.04,84.73,93.91,10.77,0.2,0.99,3.04,13.12,4.81,8.96,13.19,15.14,21.17,6.03,5.68,59.56,0.0,96.27,4.37,5.3,263.75,6.26,5.6,264.19,2010-02-22
3.37,5.0,0.48,322.29,63.03,92.26,8.19,0.16,0.78,2.39,16.39,4.37,10.38,15.54,12.12,23.66,11.54,5.43,47.38,0.0,96.33,3.62,5.33,280.44,5.38,6.23,280.5,2010-02-23
5.26,5.24,0.73,285.74,94.48,95.05,11.69,0.21,1.05,3.34,14.77,2.14,8.46,14.62,15.73,23.45,7.73,4.7,49.25,0.0,96.61,4.97,5.55,303.38,7.69,6.08,304.06,2010-02-24
4.85,5.47,0.67,288.49,87.8,98.98,11.11,0.22,1.09,2.63,13.76,1.43,7.59,14.08,15.63,21.76,6.12,4.39,47.88,0.0,96.77,3.97,7.42,244.19,6.05,8.3,245.38,2010-02-25
4.74,5.18,0.66,313.2,88.05,96.41,11.14,0.22,1.08,2.62,16.8,2.95,9.87,16.57,17.14,26.36,9.22,4.94,41.88,0.0,96.6,4.05,5.41,272.81,5.91,6.05,274.19,2010-02-26
5.19,5.32,0.71,319.23,95.31,98.25,11.95,0.26,1.27,2.26,17.93,4.37,11.15,17.19,13.35,26.58,13.23,5.49,44.44,0.0,96.63,3.37,6.62,216.56,4.75,7.58,218.44,2010-02-27
5.0,5.48,0.68,306.13,88.77,97.33,11.16,0.23,1.2,2.61,19.17,-3.26,7.96,17.93,17.13,29.38,12.26,3.11,23.88,0.0,96.38,4.12,3.93,231.69,5.9,3.45,232.12,2010-02-28
4.51,5.31,0.61,323.12,83.51,97.88,10.59,0.26,1.33,2.14,18.35,2.17,10.26,17.9,14.59,26.69,12.11,4.76,34.69,0.0,96.61,3.19,5.34,151.56,4.52,6.44,151.38,2010-03-01
4.61,5.07,0.61,309.22,84.98,93.74,10.45,0.24,1.23,2.87,13.76,6.19,9.98,14.65,11.96,20.88,8.92,6.16,63.94,0.0,97.29,4.01,2.38,87.44,5.73,3.75,87.88,2010-03-02
4.23,4.59,0.55,340.92,77.18,84.18,9.16,0.2,0.97,3.88,16.54,4.57,10.55,16.93,15.92,26.14,10.22,5.55,49.94,0.0,96.23,5.33,5.58,179.25,7.62,6.7,180.75,2010-03-03
5.7,5.72,0.75,297.82,103.47,104.74,13.07,0.28,1.42,3.54,15.45,2.62,9.04,15.68,14.66,22.65,7.99,4.82,45.75,0.0,96.37,5.19,7.34,301.62,7.52,8.47,302.38,2010-03-04
5.66,5.75,0.73,293.91,103.45,105.66,13.1,0.23,1.17,2.7,14.99,5.51,10.25,15.41,14.36,22.53,8.17,5.86,57.88,0.0,96.66,3.91,7.57,265.12,5.45,8.42,280.44,2010-03-05
3.71,5.32,0.48,330.62,69.87,97.42,8.9,0.16,0.82,4.45,14.06,7.29,10.68,14.35,8.83,19.43,10.61,6.65,64.88,0.18,96.28,6.03,7.45,85.5,7.41,8.06,86.31,2010-03-06
2.19,3.66,0.28,348.69,41.64,66.66,4.1,0.07,0.33,6.78,13.83,9.21,11.52,14.55,11.18,20.47,9.28,7.75,75.31,2.1,95.32,8.99,7.22,57.69,10.65,8.8,59.69,2010-03-07
3.98,5.78,0.51,318.5,73.8,106.41,9.62,0.15,0.73,4.33,11.92,4.87,8.4,12.91,9.5,16.74,7.24,5.68,64.5,0.4,95.79,5.84,8.66,245.0,7.84,11.09,245.38,2010-03-08
2.15,4.69,0.27,325.0,42.72,86.62,4.98,0.07,0.37,5.09,11.89,4.83,8.36,11.68,9.55,17.65,8.1,5.68,62.69,1.26,95.14,7.08,10.71,259.06,9.91,11.26,259.31,2010-03-09
5.79,6.14,0.72,266.62,102.57,108.9,12.98,0.19,0.95,3.55,8.87,-1.6,3.63,9.98,11.5,15.06,3.56,3.6,52.25,0.01,96.13,4.91,5.16,175.5,7.01,5.59,176.0,2010-03-10
6.04,6.1,0.75,282.35,108.97,110.61,13.82,0.25,1.26,2.9,10.26,-1.44,4.41,10.62,14.14,17.47,3.32,3.54,46.31,0.01,96.58,4.15,6.48,258.38,5.52,6.51,258.5,2010-03-11
4.37,5.59,0.54,327.45,80.48,101.6,10.09,0.2,0.96,1.98,13.72,0.59,7.15,13.69,12.1,19.71,7.61,4.15,43.69,0.07,96.44,2.8,3.9,165.62,3.8,4.64,166.81,2010-03-12
5.17,6.0,0.63,313.3,93.99,108.63,12.1,0.23,1.15,4.41,11.01,2.74,6.87,12.25,9.55,16.38,6.83,4.88,59.56,0.18,96.58,5.9,7.37,26.94,7.66,7.06,26.25,2010-03-13
4.34,6.06,0.52,319.48,79.05,109.12,10.18,0.18,0.91,2.62,9.29,1.04,5.16,10.73,9.16,14.43,5.27,4.27,59.25,0.08,97.03,3.57,3.0,173.12,5.14,2.35,157.88,2010-03-14
5.21,6.19,0.62,292.38,93.41,110.93,11.84,0.2,1.03,1.92,9.53,-0.78,4.37,11.05,13.69,16.67,2.98,3.72,54.56,0.02,97.36,2.77,4.73,173.06,4.26,5.61,173.25,2010-03-15
6.21,6.29,0.74,274.51,111.0,113.02,13.89,0.27,1.35,1.7,10.3,-0.27,5.01,11.03,13.91,18.07,4.16,3.85,53.81,0.03,97.64,2.44,3.05,159.62,3.46,6.69,164.31,2010-03-16
