ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
8.31,8.45,0.72,377.66,158.77,159.72,20.34,0.47,2.34,2.91,27.34,11.92,19.63,29.64,14.91,35.05,20.14,8.85,42.62,0.0,99.29,3.91,4.57,169.12,4.95,5.98,170.38,2021-06-16
7.18,7.85,0.62,392.05,137.07,148.8,17.31,0.41,2.04,2.99,26.44,15.32,20.88,28.57,14.55,34.31,19.76,11.05,55.06,0.06,99.35,3.95,4.84,153.25,5.02,6.95,154.19,2021-06-17
6.24,7.39,0.54,403.61,117.52,138.52,14.27,0.33,1.64,2.67,24.93,15.71,20.32,25.95,11.88,32.27,20.4,11.23,57.94,0.1,99.48,3.69,6.57,169.81,4.87,7.2,169.31,2021-06-18
7.47,7.55,0.65,396.93,139.81,140.66,17.05,0.4,2.02,2.73,30.77,12.7,21.73,32.25,19.64,40.83,21.19,9.46,40.12,0.0,99.35,3.8,2.74,189.94,5.45,5.45,191.88,2021-06-19
6.67,7.84,0.58,416.81,125.7,146.55,15.73,0.41,2.07,3.11,31.81,11.28,21.55,33.05,19.74,42.5,22.76,8.54,32.69,0.0,99.11,4.24,4.43,185.31,5.95,5.3,187.25,2021-06-20
6.93,7.52,0.6,424.83,130.23,140.1,16.02,0.41,2.06,3.41,30.39,13.99,22.19,30.97,15.11,39.73,24.62,10.19,40.44,0.0,98.96,4.64,8.62,179.94,6.26,9.85,196.19,2021-06-21
7.44,7.53,0.65,426.68,140.21,141.23,17.18,0.41,2.1,3.0,30.25,14.24,22.24,32.65,19.3,41.26,21.95,10.44,43.31,0.0,98.93,3.95,3.09,137.25,5.07,5.53,140.31,2021-06-22
5.76,7.76,0.5,435.73,109.5,145.48,13.81,0.34,1.73,2.7,30.05,14.51,22.27,32.1,21.7,42.9,21.19,10.62,46.56,0.01,99.19,3.55,5.92,154.12,4.55,7.63,157.06,2021-06-23
7.42,7.87,0.64,422.59,140.51,147.97,17.63,0.44,2.21,2.48,30.69,15.48,23.08,33.08,18.66,41.03,22.37,11.17,45.5,0.04,99.53,3.29,5.26,96.75,4.24,6.23,98.5,2021-06-24
5.98,7.38,0.52,425.98,114.09,139.16,13.93,0.34,1.73,2.69,31.55,13.1,22.33,33.2,17.68,40.55,22.86,9.58,36.81,0.0,99.43,3.63,5.33,171.81,4.96,7.95,173.81,2021-06-25
5.47,7.36,0.48,427.16,103.84,138.72,12.79,0.31,1.59,2.49,30.05,14.9,22.48,31.67,13.5,37.15,23.65,10.74,42.94,0.08,99.26,3.33,4.62,92.62,4.41,5.91,93.5,2021-06-26
4.59,7.41,0.4,442.88,88.3,138.28,10.88,0.28,1.4,2.49,32.16,11.85,22.01,32.82,15.91,40.77,24.86,8.97,33.88,0.02,99.06,3.38,6.35,160.0,4.8,8.77,160.75,2021-06-27
5.12,6.74,0.45,456.98,95.21,125.29,11.02,0.27,1.32,2.25,30.83,13.68,22.26,32.3,14.92,39.47,24.55,10.07,39.12,0.06,99.19,3.02,5.97,157.0,3.82,6.87,156.88,2021-06-28
6.06,7.17,0.52,447.16,113.41,134.14,13.73,0.34,1.73,3.27,33.89,12.73,23.31,35.23,21.72,45.95,24.24,9.95,37.81,0.01,99.13,4.34,9.0,182.69,5.52,10.5,182.75,2021-06-29
5.09,7.13,0.45,453.85,96.93,133.8,11.68,0.3,1.53,3.15,34.26,13.22,23.73,34.62,16.27,43.52,27.26,9.89,32.62,0.0,99.18,4.28,8.03,180.19,5.77,9.35,180.44,2021-06-30
7.38,7.51,0.64,426.81,139.16,141.45,17.16,0.45,2.27,2.19,32.75,12.09,22.42,35.37,20.95,45.19,24.24,9.09,34.25,0.0,99.28,2.88,6.72,169.88,3.64,7.62,173.38,2021-07-01
7.69,7.82,0.67,407.95,145.55,147.1,18.21,0.47,2.4,2.05,32.48,10.42,21.45,34.68,22.29,45.29,22.99,8.12,31.44,0.0,99.28,2.71,5.65,151.19,3.48,7.52,155.38,2021-07-02
7.53,8.01,0.66,406.34,142.13,150.1,17.93,0.47,2.42,1.88,32.78,10.15,21.47,34.94,19.11,43.03,23.93,7.93,28.81,0.0,99.3,2.48,3.32,170.19,3.09,4.84,173.12,2021-07-03
7.81,7.98,0.68,409.07,146.34,148.44,18.33,0.46,2.34,3.23,34.37,11.16,22.76,36.02,23.52,47.56,24.05,8.67,30.75,0.0,99.04,4.36,6.75,171.44,6.0,7.73,171.94,2021-07-04
8.36,8.42,0.73,384.12,157.74,157.41,20.08,0.5,2.56,3.36,32.06,10.69,21.37,34.15,17.32,41.24,23.92,8.3,31.19,0.0,99.17,4.52,5.41,217.31,5.81,5.25,230.38,2021-07-05
8.11,8.29,0.71,393.91,153.55,155.66,19.56,0.49,2.52,2.63,32.39,13.21,22.8,35.02,19.84,43.06,23.23,9.7,36.38,0.0,99.06,3.5,5.62,163.94,4.3,6.51,166.5,2021-07-06
7.99,8.06,0.7,392.49,150.76,151.07,18.95,0.48,2.44,2.68,31.8,14.03,22.91,34.9,16.88,41.02,24.15,10.19,38.25,0.0,99.15,3.48,4.69,154.88,4.32,6.61,156.56,2021-07-07
7.88,8.01,0.69,399.36,149.41,150.89,18.8,0.49,2.52,2.05,32.05,13.26,22.65,34.89,17.44,40.9,23.46,9.89,38.19,0.0,99.47,2.73,4.71,171.81,3.68,6.17,172.75,2021-07-08
7.48,7.64,0.66,420.71,143.73,146.16,17.82,0.45,2.27,2.0,32.01,15.57,23.8,35.33,16.09,40.74,24.65,11.17,40.75,0.0,99.59,2.63,4.42,131.31,3.3,6.52,144.56,2021-07-09
7.73,7.83,0.68,421.53,148.88,149.95,18.71,0.48,2.48,1.92,32.36,15.0,23.68,35.94,18.36,42.73,24.37,10.93,40.25,0.0,99.32,2.54,6.42,104.44,3.44,7.73,129.25,2021-07-10
8.22,8.47,0.73,382.3,154.7,157.79,19.84,0.51,2.62,3.37,30.7,9.85,20.27,32.88,17.43,39.7,22.27,7.93,32.75,0.0,99.37,4.45,5.73,81.25,5.87,5.55,154.44,2021-07-11
7.81,7.89,0.69,403.55,147.06,147.76,18.36,0.46,2.34,3.03,33.72,10.76,22.24,35.83,20.53,43.71,23.18,8.3,29.5,0.0,99.13,4.12,4.8,191.31,5.7,6.77,194.69,2021-07-12
7.18,7.44,0.63,427.09,135.14,139.55,16.62,0.41,2.13,3.83,34.75,11.98,23.36,36.54,19.59,44.63,25.04,9.28,31.0,0.0,98.87,5.02,9.0,172.06,6.2,10.16,174.38,2021-07-13
7.73,7.85,0.69,395.82,148.17,149.7,18.76,0.49,2.52,4.87,27.78,12.44,20.11,31.01,13.06,34.94,21.87,9.09,40.62,0.0,99.39,6.25,4.0,108.0,7.23,5.44,106.19,2021-07-14
7.65,7.76,0.68,395.01,146.74,148.02,18.47,0.48,2.45,2.73,27.88,11.92,19.9,31.37,15.58,36.05,20.47,8.79,39.62,0.0,99.45,3.49,3.17,80.25,4.29,5.5,93.25,2021-07-15
7.68,7.78,0.68,397.76,147.6,148.73,18.59,0.48,2.47,3.65,28.38,13.23,20.8,31.36,14.09,36.23,22.14,9.58,42.12,0.0,99.32,4.68,6.36,117.62,5.66,6.34,145.44,2021-07-16
7.35,8.15,0.66,385.3,140.52,154.48,18.15,0.46,2.33,5.2,27.25,13.8,20.53,29.68,15.0,35.05,20.05,10.01,47.06,0.0,99.22,6.73,6.59,327.44,8.25,6.48,326.69,2021-07-17
6.82,7.98,0.61,387.6,130.38,150.82,16.69,0.4,2.02,5.1,27.27,12.84,20.05,29.32,14.09,34.36,20.26,9.46,44.94,0.01,98.92,6.7,6.12,335.44,8.71,4.7,335.38,2021-07-18
7.83,8.04,0.7,393.01,149.67,152.42,19.12,0.44,2.2,3.51,28.4,13.22,20.81,31.12,15.74,36.02,20.28,9.7,43.5,0.01,98.91,4.55,4.63,246.06,5.95,4.16,259.81,2021-07-19
7.97,8.06,0.71,404.45,154.16,154.64,19.74,0.48,2.45,2.12,29.71,14.69,22.2,33.21,14.57,37.27,22.7,10.62,43.94,0.0,99.21,2.71,6.25,169.75,3.23,7.51,182.38,2021-07-20
8.1,8.16,0.73,387.77,153.83,153.65,19.59,0.51,2.6,2.31,30.17,13.14,21.65,33.23,15.34,38.09,22.76,9.64,39.81,0.0,99.51,2.95,6.7,129.06,3.52,7.83,186.19,2021-07-21
8.12,8.22,0.73,375.97,153.49,154.04,19.58,0.51,2.59,2.27,29.63,11.7,20.66,32.55,14.72,37.15,22.43,8.79,37.06,0.0,99.59,2.98,5.16,137.44,3.8,7.21,136.38,2021-07-22
8.18,8.26,0.73,377.84,154.57,154.65,19.72,0.51,2.58,2.05,30.68,10.12,20.4,33.69,16.69,39.08,22.39,7.93,32.75,0.0,99.34,2.9,2.72,183.5,4.07,6.41,185.19,2021-07-23
8.26,8.38,0.74,379.41,153.93,154.74,19.69,0.51,2.62,3.34,31.37,10.73,21.05,33.65,18.01,40.33,22.33,8.3,33.25,0.0,99.19,4.48,3.9,188.88,6.05,5.41,190.69,2021-07-24
7.74,7.86,0.7,385.77,144.19,145.62,18.08,0.45,2.34,4.41,32.05,12.8,22.43,33.93,17.73,41.51,23.78,9.77,38.12,0.0,99.02,5.77,3.44,179.94,7.51,4.02,181.44,2021-07-25
7.76,7.83,0.7,393.06,145.9,146.38,18.33,0.46,2.34,3.6,32.01,13.26,22.63,34.13,18.55,42.02,23.48,10.07,40.25,0.0,99.09,4.77,5.33,176.12,6.21,5.7,177.5,2021-07-26
7.78,7.89,0.7,387.37,147.22,148.37,18.68,0.47,2.38,2.69,29.99,14.4,22.19,32.95,15.97,38.84,22.87,10.68,45.88,0.0,99.36,3.48,7.3,160.5,4.23,8.93,161.56,2021-07-27
8.06,8.1,0.73,369.46,150.68,150.2,19.1,0.46,2.35,3.04,29.42,11.94,20.68,31.82,17.62,38.71,21.08,9.28,42.62,0.0,99.34,4.03,3.58,175.69,5.47,4.57,176.56,2021-07-28
7.79,7.99,0.71,395.07,147.63,150.28,18.8,0.46,2.33,3.73,32.15,9.35,20.76,33.94,19.27,41.57,22.3,7.75,31.12,0.0,99.24,4.98,2.84,198.62,6.96,4.43,199.81,2021-07-29
7.72,7.86,0.71,409.52,144.45,146.09,18.17,0.46,2.34,2.36,35.48,9.37,22.42,37.33,20.13,45.77,25.64,7.63,24.69,0.0,99.05,3.2,5.34,202.44,4.73,7.66,200.94,2021-07-30
6.97,7.6,0.64,430.66,131.29,142.22,16.59,0.44,2.23,1.81,37.22,9.09,23.15,38.83,18.02,46.9,28.88,7.39,20.75,0.0,98.85,2.59,4.48,230.44,3.66,6.14,229.69,2021-07-31
7.6,7.67,0.7,410.52,141.16,141.73,17.59,0.44,2.23,3.26,35.83,9.44,22.64,37.8,18.73,46.06,27.33,7.87,25.25,0.02,98.92,4.37,6.99,220.75,5.76,9.23,221.44,2021-08-01
7.33,7.56,0.68,406.24,138.66,142.25,17.39,0.45,2.27,3.15,31.45,15.49,23.48,34.58,15.92,40.3,24.37,11.23,42.0,0.04,99.16,4.03,3.56,71.19,5.0,4.94,73.25,2021-08-02
7.19,7.38,0.66,408.88,134.77,137.79,16.77,0.43,2.23,3.18,33.31,14.0,23.65,35.45,20.44,44.03,23.59,10.56,39.75,0.02,99.12,4.2,5.43,165.5,5.75,6.25,167.31,2021-08-03
7.35,7.53,0.68,413.91,137.12,140.01,17.17,0.43,2.21,3.82,34.58,12.4,23.49,36.1,20.62,45.35,24.73,10.31,38.81,0.0,99.03,5.03,6.51,205.44,6.72,6.45,206.31,2021-08-04
7.27,7.39,0.68,410.37,138.04,139.88,17.3,0.43,2.2,3.63,31.04,15.62,23.33,34.19,15.54,39.52,23.98,11.35,44.12,0.0,99.17,4.66,5.15,109.38,5.43,6.55,109.5,2021-08-05
7.46,7.52,0.7,402.27,141.25,141.77,17.74,0.42,2.16,2.3,32.24,12.05,22.15,35.3,18.36,41.86,23.5,9.09,34.31,0.0,98.95,2.99,6.79,185.81,3.73,9.3,186.38,2021-08-06
7.32,7.5,0.69,408.79,138.19,141.16,17.41,0.42,2.14,3.67,33.04,14.54,23.79,35.04,19.83,43.65,23.83,10.8,39.5,0.0,98.76,4.84,4.65,181.06,6.38,5.98,183.62,2021-08-07
7.06,7.17,0.66,425.41,134.02,135.91,16.64,0.41,2.12,2.62,33.33,17.42,25.37,36.0,18.72,43.87,25.15,13.0,46.62,0.0,99.04,3.36,7.02,141.38,3.94,8.77,143.69,2021-08-08
7.29,7.43,0.69,419.37,137.62,139.69,17.29,0.44,2.24,2.65,34.43,15.67,25.05,36.7,20.55,45.56,25.01,12.08,43.75,0.01,99.45,3.51,3.91,171.94,4.73,5.83,172.94,2021-08-09
7.56,7.62,0.72,410.79,141.92,142.41,17.93,0.45,2.32,2.87,36.19,9.18,22.69,37.49,19.77,46.38,26.61,7.63,24.56,0.0,99.5,4.02,3.57,213.19,5.86,5.82,213.94,2021-08-10
7.21,7.26,0.69,420.28,133.64,134.34,16.47,0.41,2.13,2.53,38.01,7.44,22.73,39.37,18.34,47.73,29.39,6.71,18.75,0.0,99.39,3.6,3.73,198.0,5.44,5.55,198.44,2021-08-11
6.6,6.69,0.63,420.06,121.24,123.2,14.59,0.36,1.87,1.86,36.19,9.44,22.82,37.1,15.79,45.33,29.54,7.75,23.62,0.0,99.46,2.57,3.65,155.88,3.49,6.26,139.38,2021-08-12
7.0,7.03,0.67,418.55,132.52,132.81,16.39,0.41,2.09,1.8,34.75,12.78,23.76,36.77,15.89,43.43,27.54,9.52,30.38,0.0,99.62,2.48,5.79,157.56,3.14,7.22,155.75,2021-08-13
7.21,7.23,0.7,415.1,137.31,137.39,17.15,0.41,2.05,2.23,33.06,15.78,24.42,35.9,13.71,40.36,26.65,11.6,40.06,0.04,99.55,2.89,4.51,159.06,3.52,5.47,159.88,2021-08-14
7.16,7.25,0.69,414.5,136.26,137.67,17.07,0.41,2.05,1.66,32.89,14.47,23.68,36.17,13.06,39.74,26.68,10.56,36.38,0.03,99.42,2.15,3.86,174.88,2.67,6.01,175.81,2021-08-15
7.32,7.38,0.71,403.77,137.98,138.55,17.33,0.41,2.09,2.05,33.1,12.53,22.81,36.32,14.61,40.51,25.91,9.4,32.62,0.0,99.3,2.77,4.36,174.81,3.74,7.22,175.25,2021-08-16
6.94,7.06,0.68,420.28,131.97,133.98,16.49,0.41,2.08,1.9,34.15,13.55,23.85,37.28,16.16,42.73,26.58,10.01,33.25,0.05,99.2,2.59,4.2,166.81,3.73,6.52,174.06,2021-08-17
6.68,6.74,0.66,418.59,127.35,128.62,15.71,0.39,2.0,2.87,31.55,15.01,23.28,34.72,15.39,40.34,24.95,10.8,39.81,0.01,99.23,3.66,3.95,230.5,4.45,5.22,227.94,2021-08-18
6.5,6.79,0.64,416.86,124.42,129.75,15.46,0.39,2.0,1.27,30.64,15.79,23.21,34.54,14.77,38.55,23.77,11.35,43.31,4.2,99.21,1.61,3.14,191.06,1.9,3.02,214.25,2021-08-19
6.03,6.57,0.59,428.51,114.91,125.2,14.32,0.36,1.84,1.8,31.65,18.44,25.05,33.44,12.24,38.36,26.11,13.55,48.75,2.12,99.17,2.26,4.32,201.69,2.85,4.69,202.75,2021-08-20
6.77,6.94,0.67,417.2,129.38,132.49,16.21,0.4,2.02,2.32,30.26,18.83,24.55,33.35,12.06,37.0,24.94,13.79,53.69,0.75,99.46,2.98,4.45,57.81,3.69,6.56,54.88,2021-08-21
7.25,7.26,0.72,388.7,137.12,136.74,17.3,0.43,2.16,2.22,28.9,15.36,22.13,31.62,13.26,36.0,22.74,11.29,49.5,0.0,99.62,2.91,4.38,52.56,3.85,5.51,50.62,2021-08-22
7.23,7.26,0.72,387.62,136.98,137.13,17.3,0.43,2.16,2.2,29.38,12.95,21.16,31.72,15.42,37.37,21.95,9.58,41.25,0.0,99.43,2.99,4.53,154.88,4.2,6.06,153.31,2021-08-23
6.75,6.9,0.68,418.1,129.55,132.3,16.27,0.41,2.09,2.57,31.81,14.31,23.06,33.67,16.71,40.6,23.9,10.38,38.0,0.84,99.05,3.46,5.05,201.38,5.02,6.17,204.69,2021-08-24
6.26,6.4,0.63,433.2,118.3,120.99,14.39,0.36,1.83,1.09,32.55,15.24,23.9,34.52,15.71,40.67,24.96,11.05,38.94,0.01,98.94,1.49,2.34,256.69,2.24,2.81,256.06,2021-08-25
5.31,6.45,0.54,445.0,100.59,121.86,12.57,0.34,1.72,2.97,33.08,12.69,22.89,34.76,14.55,41.67,27.12,9.58,33.19,0.22,98.95,3.95,3.81,204.06,5.45,5.91,218.81,2021-08-26
6.51,6.55,0.66,415.99,124.66,125.36,15.38,0.38,1.9,1.19,29.94,16.9,23.42,32.6,13.07,37.4,24.33,12.27,48.94,1.56,99.16,1.61,3.73,117.5,2.45,6.05,125.94,2021-08-27
6.82,6.86,0.7,416.44,131.17,131.73,16.53,0.41,2.07,1.86,31.1,14.44,22.77,33.07,16.3,39.59,23.3,10.62,42.06,0.01,99.03,2.53,3.3,212.62,3.6,4.26,210.0,2021-08-28
5.21,6.4,0.54,422.61,100.78,123.28,12.72,0.33,1.65,2.35,29.37,16.37,22.87,31.13,12.39,36.3,23.91,11.9,48.0,7.35,98.98,3.12,2.66,227.94,4.41,2.59,239.69,2021-08-29
6.39,6.63,0.66,407.32,123.05,127.42,15.49,0.38,1.92,1.7,28.34,15.92,22.13,30.83,15.17,36.65,21.48,11.47,50.44,0.28,99.18,2.29,4.85,210.06,3.16,6.58,215.75,2021-08-30
5.81,6.21,0.6,425.16,110.84,118.49,13.6,0.33,1.67,1.97,29.4,18.26,23.83,31.04,15.03,37.99,22.97,13.31,55.5,1.14,99.31,2.59,5.09,171.19,3.45,5.5,165.19,2021-08-31
4.64,6.13,0.48,424.54,89.8,118.05,11.23,0.28,1.43,2.16,29.37,19.13,24.26,31.24,11.68,36.15,24.48,14.1,57.88,1.12,99.47,2.83,4.13,109.31,3.77,6.52,110.81,2021-09-01
6.1,6.16,0.64,413.57,116.55,117.9,14.28,0.34,1.75,2.51,28.83,19.58,24.21,30.59,12.52,35.61,23.08,14.53,62.19,1.26,99.55,3.28,4.6,120.75,4.13,6.51,121.19,2021-09-02
5.56,5.96,0.59,422.44,106.49,114.23,12.96,0.31,1.59,2.82,29.12,20.4,24.76,29.8,13.38,37.09,23.71,15.32,64.5,0.68,99.33,3.8,4.15,175.38,5.29,3.58,176.81,2021-09-03
6.08,6.11,0.65,417.0,117.14,118.08,14.4,0.35,1.8,1.95,30.78,18.52,24.65,32.99,14.59,39.11,24.52,13.73,53.5,0.47,99.11,2.68,5.59,122.88,3.47,7.88,164.38,2021-09-04
6.25,6.31,0.66,404.4,119.89,121.13,14.86,0.36,1.84,2.42,29.02,17.21,23.12,31.34,11.41,35.65,24.25,12.51,51.94,0.36,99.36,3.15,2.85,25.75,4.22,4.34,52.44,2021-09-05
6.62,6.68,0.71,384.52,126.84,127.68,15.99,0.38,1.91,3.09,26.79,15.5,21.14,29.01,12.55,33.51,20.97,11.23,54.62,0.02,99.63,4.02,3.55,94.62,5.38,4.0,93.06,2021-09-06
6.45,6.59,0.7,380.62,122.64,125.12,15.36,0.35,1.76,2.77,26.26,14.79,20.52,28.67,12.93,33.15,20.23,10.68,54.0,0.02,99.72,3.65,4.76,108.5,4.83,5.17,137.31,2021-09-07
5.41,6.44,0.59,388.34,103.45,122.77,13.23,0.3,1.49,1.41,25.73,14.77,20.25,26.93,10.42,31.24,20.82,10.68,54.25,0.35,99.56,1.89,4.7,169.0,2.55,6.59,170.5,2021-09-08
4.75,5.74,0.52,416.49,91.09,109.52,11.38,0.26,1.3,3.4,24.78,20.44,22.62,25.3,7.03,29.25,22.21,15.26,77.5,16.45,99.17,4.47,4.49,136.38,5.51,4.4,138.0,2021-09-09
5.29,5.79,0.58,410.32,101.98,111.73,12.57,0.27,1.37,2.79,26.75,19.62,23.19,28.37,11.96,33.13,21.17,14.47,68.62,1.03,99.22,3.69,4.03,40.81,4.9,5.26,54.44,2021-09-10
5.26,6.25,0.58,397.58,100.7,118.98,12.71,0.28,1.4,3.59,26.81,15.7,21.26,28.02,12.63,33.74,21.11,11.35,55.0,0.04,99.35,4.8,5.91,309.81,6.49,6.31,309.31,2021-09-11
5.4,6.26,0.6,388.14,103.38,119.19,13.09,0.3,1.48,2.45,25.25,15.08,20.16,27.25,13.71,32.52,18.81,10.93,58.94,0.06,99.38,3.29,3.08,247.69,4.82,3.83,246.0,2021-09-12
5.77,6.25,0.65,385.7,110.53,119.45,13.91,0.33,1.65,1.66,25.62,15.69,20.65,27.99,12.95,32.73,19.77,11.35,59.62,0.01,99.52,2.28,3.66,163.56,3.23,5.95,176.0,2021-09-13
5.7,6.08,0.64,396.12,109.35,117.07,13.7,0.31,1.6,2.18,26.83,16.87,21.84,28.78,14.18,34.42,20.24,12.15,58.81,0.0,99.58,2.98,3.24,182.94,4.16,5.2,186.0,2021-09-14
5.63,5.83,0.64,403.41,107.26,111.59,13.17,0.31,1.59,2.98,27.87,15.87,21.87,28.88,13.25,35.29,22.04,11.47,52.12,0.0,99.56,4.02,2.08,175.62,5.95,4.05,177.12,2021-09-15
5.53,5.58,0.63,404.12,104.19,105.93,12.62,0.3,1.49,3.28,28.9,15.98,22.44,29.76,15.06,37.7,22.64,11.72,51.94,0.0,99.54,4.49,3.34,193.5,6.7,3.29,194.81,2021-09-16
5.56,5.69,0.64,403.9,104.47,107.37,12.77,0.29,1.48,3.34,30.33,13.1,21.72,30.8,16.52,39.47,22.94,9.83,40.94,0.0,99.24,4.6,2.63,210.69,7.18,4.02,211.44,2021-09-17
5.48,5.65,0.63,401.46,101.96,105.73,12.4,0.27,1.37,1.8,30.75,10.62,20.69,30.9,14.56,39.21,24.65,8.48,33.94,0.0,99.07,2.66,2.64,212.31,3.88,2.59,212.25,2021-09-18
5.76,5.77,0.67,398.67,108.58,109.23,13.31,0.3,1.48,2.5,28.69,14.88,21.78,30.44,16.59,38.3,21.7,11.05,50.19,0.02,99.27,3.4,5.29,221.31,4.84,7.93,219.56,2021-09-19
4.62,5.69,0.54,406.05,88.19,108.5,11.15,0.26,1.3,2.22,26.07,16.75,21.41,28.28,11.34,32.33,20.99,12.08,59.12,2.64,99.5,2.95,2.56,55.75,3.84,4.77,56.88,2021-09-20
3.7,5.46,0.44,416.15,71.71,104.95,9.22,0.22,1.12,2.48,26.08,17.03,21.55,27.43,11.89,33.64,21.76,12.27,60.75,0.34,99.54,3.29,6.54,130.56,4.48,7.15,131.56,2021-09-21
4.37,5.35,0.52,405.6,83.34,102.38,10.47,0.24,1.26,1.59,25.5,18.72,22.11,26.86,11.02,31.54,20.52,13.73,70.56,0.6,99.51,2.25,1.95,60.31,3.37,4.11,60.44,2021-09-22
3.5,5.05,0.42,406.68,67.23,96.63,8.36,0.19,0.96,1.84,25.08,19.28,22.18,25.74,8.27,29.27,21.01,14.16,72.88,0.08,99.57,2.48,5.27,136.94,3.17,7.2,138.38,2021-09-23
4.14,4.89,0.5,411.05,79.16,93.66,9.7,0.21,1.09,2.95,28.48,14.98,21.73,28.63,15.28,36.82,21.54,10.93,48.75,0.0,99.48,4.18,3.98,222.69,6.39,3.73,223.94,2021-09-24
4.78,5.19,0.58,406.73,90.97,98.86,11.15,0.23,1.19,1.87,28.53,13.87,21.2,29.46,16.58,38.09,21.51,10.62,48.31,0.0,99.51,2.73,3.26,174.75,4.13,6.3,176.25,2021-09-25
4.22,5.21,0.52,405.21,80.37,99.37,10.12,0.23,1.16,2.34,27.27,19.16,23.22,28.3,13.16,34.83,21.67,14.16,66.69,0.0,99.65,3.19,2.64,168.25,4.35,4.84,169.88,2021-09-26
4.35,5.12,0.53,400.77,83.06,97.98,10.33,0.22,1.09,2.11,26.14,17.72,21.93,26.83,10.2,31.37,21.17,12.82,62.88,0.0,99.65,2.93,1.96,124.62,4.52,2.27,123.38,2021-09-27
4.87,5.36,0.6,383.8,91.66,100.72,11.26,0.23,1.17,2.41,25.79,14.2,20.0,27.43,13.2,33.36,20.16,10.44,54.56,0.14,99.66,3.26,3.75,244.69,4.79,3.64,243.44,2021-09-28
5.63,5.66,0.7,359.5,105.75,106.48,13.03,0.28,1.42,2.52,24.46,12.32,18.39,25.97,13.75,32.12,18.37,9.16,52.0,0.01,99.82,3.48,5.07,244.94,5.01,5.36,244.38,2021-09-29
5.51,5.66,0.7,362.38,104.26,107.31,12.91,0.27,1.36,3.54,23.6,12.96,18.28,24.92,12.8,30.73,17.92,9.4,54.44,0.14,99.96,4.77,4.81,254.44,6.84,3.66,254.12,2021-09-30
4.95,5.5,0.62,361.96,93.51,104.41,11.7,0.24,1.21,1.57,22.57,13.8,18.18,23.86,10.07,28.07,18.0,9.89,59.81,0.15,99.77,2.24,2.13,252.12,3.57,4.4,265.0,2021-10-01
3.27,5.11,0.42,388.05,62.9,97.6,8.1,0.16,0.84,1.84,23.11,16.19,19.65,24.0,7.4,27.15,19.76,11.6,66.5,4.48,99.5,2.59,2.46,191.69,3.87,3.38,193.0,2021-10-02
4.64,4.85,0.6,387.41,87.68,92.16,10.63,0.2,1.01,3.02,23.86,16.46,20.15,24.99,12.93,30.8,17.87,11.84,66.94,0.08,99.45,4.12,4.1,183.81,5.7,5.61,185.12,2021-10-03
4.55,4.58,0.59,388.05,84.7,86.23,10.06,0.2,0.97,3.25,26.05,16.09,21.07,26.51,15.53,35.15,19.62,11.84,62.56,0.09,99.46,4.45,6.77,178.69,6.55,7.92,180.69,2021-10-04
3.27,4.65,0.43,397.23,62.67,88.38,7.84,0.16,0.85,2.64,24.55,17.56,21.05,25.58,11.38,31.58,20.2,12.76,69.44,0.83,99.57,3.53,6.33,88.88,4.57,7.7,88.38,2021-10-05
3.85,4.92,0.51,382.33,73.07,93.62,9.16,0.19,0.94,4.1,23.43,15.41,19.42,24.62,9.51,29.22,19.71,11.17,64.31,0.19,99.59,5.45,4.18,82.62,7.17,2.73,97.62,2021-10-06
4.88,5.37,0.65,348.2,91.14,100.82,11.35,0.23,1.12,4.12,20.95,10.77,15.86,21.95,11.12,27.26,16.14,8.3,56.5,0.11,99.4,5.55,5.83,318.0,7.71,4.78,318.06,2021-10-07
4.92,5.28,0.66,343.41,92.39,99.43,11.43,0.22,1.08,3.45,19.88,9.51,14.7,20.98,12.64,26.9,14.26,7.51,54.94,0.01,99.36,4.69,4.84,275.38,6.8,3.95,275.19,2021-10-08
4.53,5.21,0.62,356.77,84.98,98.27,10.62,0.2,1.0,2.13,20.39,10.44,15.41,21.65,12.98,27.15,14.18,8.0,56.0,0.23,99.43,3.01,2.6,254.19,4.48,2.27,253.81,2021-10-09
4.22,5.06,0.58,358.91,79.44,96.09,9.95,0.18,0.91,2.84,19.26,11.55,15.4,20.33,9.59,24.68,15.09,8.54,63.31,0.85,99.59,3.9,3.5,265.94,5.68,2.05,265.31,2021-10-10
4.02,5.17,0.55,351.23,74.57,96.84,9.49,0.18,0.91,2.28,18.12,10.12,14.12,19.02,10.67,23.73,13.06,7.75,62.38,0.28,99.75,3.32,2.31,270.75,5.0,2.03,270.0,2021-10-11
5.08,5.19,0.7,329.58,93.09,95.57,11.41,0.22,1.1,1.76,18.87,8.63,13.75,19.9,14.55,26.65,12.1,7.08,56.5,0.02,99.43,2.59,3.46,265.06,4.07,5.62,263.0,2021-10-12
